"","SESSION_ID","MC","SDC","NC","MI","SDI","NI","SDPooled","StroopEffect"
"740",7428303,529.642857142857,323.410576665175,14,517.571428571429,149.826919544205,28,221.688185940781,-0.0544522863056544
"741",7428304,508.142857142857,59.5686878437705,21,553.071428571429,171.986300199888,42,145.067500237968,0.309708041807234
"742",7428315,687.928571428571,269.782380757219,14,648.857142857143,281.119154160614,28,277.485511204768,-0.140805292506232
"743",7428326,475.904761904762,99.5609887264609,21,601.357142857143,267.894302184382,42,226.907558717127,0.552878809598298
"744",7428367,519.214285714286,76.9737003751966,14,579.798941798942,164.359943015678,28,141.98657600122,0.426692845133018
"745",7428391,536.857142857143,117.879720781094,21,549.261904761905,107.915517888585,42,111.280821147884,0.111472594979119
"746",7428394,484.666666666667,84.0226726771383,15,584.851851851852,269.530033106589,27,222.915047761515,0.449432132066598
"747",7428396,689.533333333333,259.81060867669,15,708.183760683761,201.950072676499,27,223.908539449619,0.0832948461736714
"748",7428424,560,86.6682445615729,14,582.464285714286,150.836551750281,28,133.411296774834,0.16838368457058
"749",7428430,854.142857142857,596.773099149192,14,784.873015873016,334.464387951483,28,437.326801090879,-0.15839377119594
"750",7428444,622.952380952381,265.206047478272,21,642.046428571429,272.257690913083,42,269.965972752464,0.0707276084625496
"751",7428448,588.307692307692,165.18241664666,13,566.551724137931,134.829942151188,29,144.60618431144,-0.150449776912066
"752",7428458,620.285714285714,132.039063483934,21,723.238095238095,197.25986445071,42,178.521060187651,0.576695997907267
"753",7428509,502.714285714286,102.526163908118,21,547.505226480836,244.503159529629,42,208.87229926963,0.214441747053928
"754",7428512,669.619047619048,223.669281795797,21,681.285714285714,103.550455644152,42,153.654366435667,0.0759279865408277
"755",7428513,569.285714285714,190.70251846646,14,587.354497354497,146.925114333889,28,162.451959524775,0.111225393166325
"756",7428580,592.857142857143,129.714411579549,21,629.095238095238,194.269715642443,42,175.736678504349,0.206206783618017
"757",7428617,667.621428571429,288.102593953711,21,750.04181184669,349.147607767629,42,330.378030500018,0.24947295421103
"758",7428624,575.384615384615,118.671492267196,13,645.261083743842,239.033101715418,29,210.287074077467,0.332290839395509
"759",7428643,554.380952380952,161.72862337585,21,632.880952380952,292.44846970572,42,257.022463684417,0.305420774801947
"760",7428673,841.521428571429,286.56989486486,21,874.904761904762,353.806051977345,42,333.259454673962,0.100172201763918
"761",7428674,581.285714285714,194.153558802316,14,518.280423280423,136.500476806963,28,157.568804153386,-0.399858914610778
"762",7428675,552.714285714286,221.2897260542,14,507.428571428571,159.779808804452,28,182.064392062651,-0.248734603030617
"763",7428713,560.571428571429,94.9815482369839,14,630.25,166.17296321515,28,146.870919396202,0.474420475578321
"764",7428714,678.357142857143,352.591200890004,14,715.058201058201,172.333134906307,28,245.867462656452,0.149271716576586
"765",7428885,660.857142857143,211.909943551085,14,693.857142857143,147.184116062719,28,170.929893732573,0.193061607185165
"766",7428912,688.615384615385,407.052318189677,13,622.614942528736,279.493962734894,29,323.093314023604,-0.204276718898081
"767",7429128,531.142857142857,205.359510545357,21,566.446428571429,267.325719872268,42,248.715890062447,0.141943369278527
"768",7429290,532,153.776561182876,14,557.243386243386,153.259514986706,28,153.427746123129,0.16452947319664
"769",7429397,585.066666666667,68.5611996338898,15,757.296296296296,494.803987206031,27,400.980503359046,0.429521206609419
"770",7430534,569.421428571429,297.730557119784,21,527.380952380952,97.9571714231132,42,188.448784085393,-0.223087012179533
"771",7430585,685.070512820513,271.357176825176,13,547.51724137931,119.138161299529,29,178.958504293151,-0.76863221440361
"772",7430779,516.5,56.7528379500498,14,591.934065934066,177.567647487569,28,149.431319903599,0.504807599790524
"773",7430914,656.571428571429,525.957838948759,14,686.31746031746,253.588579294299,28,365.120012885522,0.081469190119026
"774",7430918,527.921428571429,174.583746788918,21,556.779922779923,217.532768383643,42,204.447693058114,0.141153435271541
"775",7430964,643.761904761905,231.050190383368,21,650.666666666667,192.37332438506,42,205.85651308925,0.0335416247032622
"776",7431017,539.142857142857,91.0856377624563,14,738.285714285714,867.503436097063,28,714.615900826651,0.278671181137298
"777",7431025,673.047619047619,162.670672276989,21,654.666666666667,138.446197468533,42,146.829681956725,-0.125185535621945
"778",7431165,688.142857142857,226.227382452763,21,651.602787456446,135.431870143874,42,170.610764987457,-0.214172122662351
"779",7431183,698.095238095238,312.007837203155,21,838.017421602787,479.177715904792,42,431.562932168473,0.324221968750844
"780",7431207,619.692307692308,106.994847707249,13,755.261083743842,240.84946869951,29,209.857799072978,0.646003039440962
"781",7434527,874.285714285714,498.856105791755,21,1007.37142857143,642.875489323959,42,599.480553444268,0.222001720524679
"782",7434594,1112.57142857143,697.677616914042,21,1335.1637630662,1106.96954991139,42,991.568769508409,0.224485019435544
"783",7434600,685.923076923077,261.756010038373,15,616,265.421725387528,27,264.144511729703,-0.264715236614981
"784",7434602,518.071428571429,157.451602541407,21,591.271428571429,234.81693366215,42,212.576652657975,0.34434637616472
"785",7434663,566.3,238.776445465399,12,500.137931034483,171.392214875289,30,192.291416102999,-0.344071879579265
"786",7434668,1065.38095238095,1071.71686914924,21,818.809523809524,353.038534350506,42,678.494300066318,-0.363409727314331
"787",7434707,729.5,194.8343477853,14,817.071428571429,350.951925437451,28,308.990346011929,0.283411535996817
"788",7434710,635.714285714286,122.602816237844,14,811.678571428571,391.92696348809,28,329.499277855268,0.53403542144204
"789",7434711,553.428571428571,224.060676632886,14,586.465608465609,175.235695258723,28,192.467221149294,0.171650200173102
"790",7434715,459.142857142857,87.1875583421759,14,623.57671957672,264.910765167937,28,223.249858837356,0.73654632209043
"791",7434719,439.47619047619,49.9135443017414,21,498.880952380952,198.163544477905,42,164.956409684555,0.360123998930149
"792",7434841,644.642857142857,229.561658264299,14,786.107142857143,309.229788618937,28,285.784179620616,0.49500390785131
"793",7434910,970.230769230769,808.18594744095,13,888.582512315271,402.604950180162,29,556.248936923934,-0.146783663744176
"794",7434913,637.142857142857,235.274581226763,21,670.04181184669,209.581821288813,42,218.339061929998,0.150678281810978
"795",7434957,566.571428571429,168.079020531586,21,562.97619047619,99.3934011882465,42,126.105090122798,-0.0285098570702984
"796",7434999,527.047619047619,66.9727378792865,21,601,437.134627920083,42,360.424634635518,0.205181260784701
"797",7435182,547.785714285714,224.283535721204,14,663.687830687831,275.238350735964,28,259.776654044917,0.446160632980037
"798",7435270,767.857142857143,401.422251719837,14,869,352.033668423496,28,368.811120842557,0.274240258568652
"799",7435392,840.357142857143,180.596280370102,14,1070.78571428571,587.40605913361,28,493.463117379897,0.466962095672034
"800",7436844,904.5,249.440219445307,14,1256.28042328042,756.102978106727,28,637.270385404623,0.552011251954015
"801",7436847,848.047619047619,626.748552147548,21,893.380952380952,356.387494810925,42,462.774399895957,0.0979598986969145
"802",7436881,701.333333333333,78.2523695061902,21,830.700348432056,330.069339450176,42,274.287308663169,0.47164783426997
"803",7437001,496.549450549451,176.737198103782,14,603.587912087912,333.728684654668,28,292.112522304014,0.366428870266171
"804",7437014,1269.08791208791,1173.41821589019,14,1032.01242236025,662.06540007227,28,862.188495330996,-0.274969442310466
"805",7437120,521.4,108.218561914568,15,696.444444444444,362.251966425977,27,298.991900670681,0.58544878323391
"806",7437123,599.071428571429,206.556621184367,15,727.259259259259,304.16728603145,27,273.988143619236,0.467859043075872
"807",7437180,814.066666666667,375.140253137156,15,816.740740740741,279.489313486717,27,316.274964173523,0.00845490278075543
"808",7437184,1014.71428571429,300.928928121275,14,1355.98412698413,621.055598507404,28,538.317480232446,0.633956454697479
"809",7437194,668.087912087912,234.179750484048,14,725.818681318681,423.553940336341,28,372.715253648409,0.154892424352528
"810",7437254,928.307692307692,314.589251939569,13,1218.26108374384,1481.91831594871,29,1251.77763433916,0.231633305694283
"811",7437457,697.380952380952,240.912323510126,21,770.84668989547,343.11402744425,42,313.300558082169,0.234489647781764
"812",7437558,645.615384615385,258.232304479751,13,635.103448275862,84.7367119071043,29,158.213128925688,-0.0664416184099361
"813",7437585,959.761904761905,126.930652232589,21,978.809523809524,151.814430705712,42,144.129966720289,0.132155855448052
"814",7437628,959.666666666667,325.34847983867,21,1089.64285714286,540.502784064876,42,480.691208429118,0.270394357535575
"815",7437651,644.166666666667,283.407287267266,15,503.683760683761,152.93275649085,27,208.121046200991,-0.675005764901048
"816",7437677,696.428571428571,261.059298135227,21,627.261904761905,112.602919756758,42,175.690453471615,-0.393684832043771
"817",7437678,730.642857142857,306.258213614906,14,1038.83597883598,667.661795501767,28,575.655595602681,0.535377618227545
"818",7437696,985.428571428571,257.055131556133,14,1925,1775.49457898356,27,1457.26219794281,0.644751116098258
"819",7437724,2535.23076923077,1897.44008047009,13,2489.25517241379,713.330472194744,29,1198.44562308242,-0.0383626890794813
"820",7437746,604.571428571429,216.479230280545,21,680.942084942085,319.699993856951,42,289.934890141825,0.263406230044611
"821",7437782,579.761904761905,75.876152223149,21,638.505226480836,277.09642575521,42,231.290868088981,0.253980289858793
"822",7437796,567.384615384615,197.491155270955,13,655.992042440318,220.071555589054,29,213.548284068609,0.414929239268601
"823",7437797,566.4,228.324893830824,15,599.529914529915,151.106458285873,27,181.900646310576,0.18213192312329
"824",7437807,1005.54945054945,370.057010526391,14,879.664835164835,458.915850715856,28,432.046003064183,-0.291368545228538
"825",7437886,575.285714285714,172.172018869596,15,592.444444444444,154.816599520786,27,161.103811547828,0.106507288647458
"826",7437914,596.809523809524,340.636994327924,21,577.993031358885,209.679142758961,42,259.988975091873,-0.0723741937287518
"827",7437937,580.214285714286,136.57805802568,14,671.725714285714,241.836635576329,28,213.400458728922,0.428824891551305
"828",7438050,823.47619047619,415.910641730603,21,861.480836236934,319.993712226829,42,354.314583028545,0.107262437339988
"829",7438052,511.238095238095,138.866448345849,21,576.651567944251,234.10014969748,42,207.743374680709,0.314876336281206
"830",7438080,661.142857142857,194.80901165092,15,852.222222222222,390.990195955517,27,335.634264525852,0.569308277715034
"831",7438089,686.615384615385,53.782801559511,13,1131.68965517241,554.368630802406,29,464.752603107816,0.95765847803929
"832",7438097,703.071428571429,220.019392252213,14,832.126373626374,538.002083981784,28,459.465980038987,0.280880305967363
"833",7438101,750.48051948052,279.409864048985,14,806.278571428571,343.624008945547,28,324.152731933775,0.172135066131269
"834",7438106,586.928571428571,438.130682442989,15,528.876068376068,179.931669859812,27,297.034487890442,-0.195440278550803
"835",7438163,704,217.837977899595,14,895.31746031746,438.256965202495,28,380.879295965583,0.50230469953071
"836",7438220,1073.92142857143,1142.9168319011,21,979.446886446886,475.060421799025,42,761.557466606726,-0.124054383637643
"837",7438244,601.785714285714,404.149282885845,14,614.391534391534,257.928056298925,28,313.033631469874,0.040269858694187
"838",7438247,671.5,172.75627562908,14,793.5,247.681471069418,28,226.071144775268,0.539653126104517
"839",7438372,675.714285714286,212.774797111205,21,729.546428571429,336.811782885623,42,301.813957092031,0.178362006104072
"840",7438377,547.8,90.695881147618,15,698.164444444444,399.26623596228,27,326.340010827154,0.460760064520821
"841",7438383,776.230769230769,606.904599016758,13,675.011083743842,201.024901979066,29,372.542166127934,-0.271699943496241
"842",7438428,844.428571428571,413.213662180046,15,793,229.16134725761,27,306.423947684064,-0.167834700313947
"843",7440002,541.241758241758,195.652909158578,14,620.587912087912,199.090203263267,28,197.9796286973,0.400779385072338
"844",7440119,688.142857142857,147.285623687633,14,683.035714285714,185.710543816597,28,174.154864888368,-0.0293252953939381
"845",7440263,636.821428571429,201.010061048837,21,636.236933797909,154.433226068239,42,171.107068710503,-0.0034159592465936
"846",7440334,599.471428571429,145.95152326323,21,626.809523809524,167.047713075247,42,160.436873804592,0.170397830559778
"847",7440424,560.642857142857,112.053975416285,14,615.835978835979,225.177245056338,28,195.720373872209,0.281999878710424
"848",7440459,550,150.971214780526,14,617.928571428571,212.990510755662,28,195.009862387961,0.348334030888302
"849",7440466,538.857142857143,112.561680282998,14,790.798941798942,431.901358484445,28,360.598768291188,0.698676260420149
"850",7440468,539.571428571429,115.822092637187,21,599.554006968641,171.817019814051,42,155.693044111456,0.385261774150121
"851",7440469,457.395604395604,172.178562289034,14,511.107142857143,282.77151348037,28,252.205453134264,0.212967395407365
"852",7440534,599.190476190476,145.225555274414,21,787.472527472528,316.198315881816,42,272.241623987776,0.691599060144106
"853",7440546,565.952380952381,102.135437625966,21,638.968641114983,206.533966348262,42,179.13912543041,0.407595269805904
"854",7440552,674.142857142857,289.099093243624,14,576.035714285714,87.7017175991512,28,179.874308794463,-0.545420541236086
"855",7440600,505.047619047619,82.9116856603918,21,537.346428571429,191.093213157827,42,163.70045680736,0.197304333498704
"856",7440744,882.5,446.490546027917,14,957.205714285714,628.764913799583,28,575.888944465114,0.12972243173569
"857",7440825,607.238095238095,132.553349547231,21,688.119047619048,415.955567654149,42,349.359794206435,0.23151190755843
"858",7440827,528.952380952381,115.992015324537,21,542.03663003663,207.328823690414,42,182.490863855209,0.071698104813786
"859",7440828,502.142857142857,69.1351598658044,14,532.821428571429,180.964095798736,28,153.812533740636,0.199454301170948
"860",7440830,569.214285714286,323.375271061449,14,582.613756613757,166.869313604537,28,229.741990521965,0.0583239958399764
"861",7440832,627.771428571429,220.937586532616,21,621.754578754579,232.926070790018,42,229.064565150322,-0.0262670475151898
"862",7441049,697.857142857143,310.366764605086,21,821.809523809524,717.045606539991,42,614.135151564538,0.201832415286125
"863",7441050,644.384615384615,154.216589283567,13,826.564495530013,299.131057138857,29,264.140870492591,0.689707275536927
"864",7441079,732.076923076923,256.772097893074,13,773.261273209549,222.802114356672,29,233.51257051856,0.176368878305643
"865",7441093,671.357142857143,112.572443098011,14,787.57671957672,384.418862245351,28,322.286575846558,0.360609424746593
"866",7441094,423,50.0369094538452,14,617.162337662338,278.030385717812,28,230.199488233829,0.843452516562999
"867",7441095,576.047619047619,369.353147568892,21,511.749128919861,145.822709475559,42,242.941999383496,-0.264666012014909
"868",7441326,711.761904761905,437.183017140637,21,683.996428571429,191.092370762841,42,295.311668376502,-0.094020924886304
"869",7441337,510.238095238095,79.8973746514269,21,564.357142857143,143.602571725829,42,126.30703239517,0.428472164952211
"870",7442204,672.248120300752,219.727372088943,21,853.795238095238,321.322163855688,42,291.934408007027,0.621876396940906
"871",7442206,693.904761904762,557.92740609885,21,648.285714285714,155.468808841671,42,343.956068033295,-0.132630448649715
"872",7443365,515.761904761905,259.712900095837,21,560.309523809524,128.926995431474,42,182.448051699893,0.244166044156476
"873",7443367,590.48051948052,279.136351801593,14,520.972527472528,295.384500359283,28,290.203653495262,-0.239514531160535
"874",7443448,522.384615384615,221.759373601703,15,624.149758454106,242.715812093808,27,235.593196971621,0.431952808390089
"875",7443452,544.642857142857,217.291582598434,14,898.965714285714,372.552613946984,28,330.199953383228,1.07305544265669
"876",7443469,781.714285714286,367.822802835434,21,757.880952380952,200.957610186213,42,267.398354841126,-0.0891304411633114
"877",7443534,558.087912087912,283.885678775267,14,689.380952380952,328.763623721036,28,314.880654756571,0.416961278216793
"878",7443575,583.010989010989,183.876925099666,14,687.798941798942,244.469884037789,28,226.561722276324,0.462513931016773
"879",7443696,848.285714285714,369.566251551348,21,911.571428571429,303.635463629529,42,326.721382567315,0.193699334241386
"880",7443906,643.285714285714,92.9436790348191,14,874.724867724868,339.985102439008,28,284.307375208389,0.814045549361902
"881",7443907,577.761904761905,108.636045934075,21,644.309523809524,148.800650420693,42,136.936193452583,0.485975382911913
"882",7443910,579.190476190476,136.513229779249,21,649.652014652015,268.07395693378,42,233.263614327848,0.302068278692219
"883",7443949,565.190476190476,129.832437798733,21,643.344322344322,225.876120076151,42,199.546622373546,0.391657073541161
"884",7443950,587.121428571429,205.020741982018,21,582.908424908425,185.555661249614,42,192.155040422673,-0.0219250229072141
"885",7444045,601.428571428571,112.576450214319,21,615.119047619048,183.538950791399,42,163.697919893203,0.0836325605078419
"886",7444050,581.357142857143,102.15117540862,14,622,153.131751551836,28,138.634881458971,0.293164726763844
"887",7444171,514,41.0231641880536,21,555.595238095238,112.294920833775,42,95.0128653107101,0.437785324747483
"888",7444184,1042.28571428571,220.548766130664,14,1344.20634920635,399.721825672393,28,351.650976856043,0.858580395879956
"889",7444248,514.857142857143,73.4229430861265,21,599.357142857143,271.688650842312,42,226.673095089538,0.372783545248816
"890",7444275,612.47619047619,106.728449369238,21,650.428571428571,138.874771253069,42,129.219188787795,0.293705457435635
"891",7444329,579.153846153846,86.3383326935822,13,640.310344827586,183.924111572502,29,160.984308179729,0.379891055005575
"892",7444331,524.761904761905,113.845906716888,21,569.996428571429,190.451841471435,42,169.200912209207,0.267342080009557
"893",7444336,536.371428571429,159.888139468996,21,574.952380952381,259.087135957351,42,231.299119643489,0.166801120732404
"894",7444337,587.571428571429,131.438035373545,21,681.521428571429,184.623425944991,42,169.039588367924,0.555786966278649
"895",7444367,594,160.700031113874,13,574.206896551724,99.768080821167,29,121.30506570427,-0.163167987530954
"896",7444370,510.238095238095,58.6377905125225,21,545.809523809524,168.492054975929,42,142.15785994048,0.250224845719554
"897",7444388,550.619047619048,210.945366431803,21,639.596428571429,209.388614123927,42,209.900296905234,0.423903073336539
"898",7444389,567,36.0396606928692,15,677.222222222222,214.757525762882,27,174.450900446706,0.631823750636898
"899",7444438,588.809523809524,120.766145524157,21,711.59022556391,258.71090078545,42,223.088373861755,0.550367998246611
"900",7444441,505.333333333333,168.147058652042,21,552.37969924812,194.326228805859,42,186.149009497233,0.252734978509173
"901",7444444,701.238095238095,122.935310127687,21,833.97619047619,270.329923818957,42,232.536645647706,0.570826567435716
"902",7444492,701.78021978022,338.21052130323,14,591.910052910053,159.85127322372,28,233.288353505176,-0.470962931579563
"903",7444521,629.821428571429,151.442875840553,21,662.139194139194,178.881282357543,42,170.372683735151,0.189688657003282
"904",7444524,569.171428571429,186.00348691048,21,734.169172932331,275.21929688715,42,249.508305305392,0.661291591712544
"905",7444525,559.487179487179,221.765333737857,13,604.107427055703,238.232990968882,29,233.414715826883,0.191162958215612
"906",7444527,556.380952380952,64.0823502927883,21,620.52380952381,277.633662654211,42,230.552772258876,0.278213341415971
"907",7444528,710.533333333333,349.379422623,15,578.333333333333,95.7793939618137,27,220.649027492381,-0.599141548469163
"908",7444574,480.307692307692,71.664013069537,13,632.344827586207,303.560452423997,29,256.992184752519,0.59160217430318
"909",7444575,515.285714285714,103.726632480353,21,546.571428571429,157.608211816694,42,142.209645025129,0.219997133669702
"910",7444577,672,90.4138632437895,16,871.961538461538,342.72233434887,26,276.544976520026,0.723070586845603
"911",7444578,597.142857142857,213.820084583812,21,554.285714285714,194.710201884159,42,201.17585256038,-0.213033235906282
"912",7444738,837.549450549451,477.825723260019,14,867.445714285714,532.188670049542,28,515.150355668182,0.0580340543441661
"913",7444739,666.619047619048,106.541764670234,21,781.212543554007,231.2831308853,42,199.186472658462,0.57530762207657
"914",7444742,550.428571428571,78.036198982577,14,689.761904761905,222.630806921406,28,188.242283089791,0.740180851221782
"915",7446487,610,142.072868627335,21,777.761904761905,324.890961785553,42,278.503424914857,0.602369270012362
"916",7446584,720.928571428571,105.563298025923,14,1213.67857142857,1347.70691542864,28,1108.88844159043,0.444363906700361
"917",7446786,687.666666666667,138.075462459241,21,784.785714285714,322.292893280683,42,275.80219028408,0.352132981681595
"918",7446788,725.714285714286,259.587199772474,21,746.166666666667,208.450487385031,42,226.492359334363,0.0903005338126564
"919",7446937,658,272.303874375669,21,692.02380952381,182.725368777545,42,216.223888831653,0.157354535188753
"920",7446938,619.52380952381,240.808350986343,21,749.603174603175,292.173024538381,42,276.385966912611,0.470643884464995
"921",7446957,470.190476190476,54.3853096411329,21,579.984962406015,216.412332021409,42,180.134805330731,0.609512892380537
"922",7447121,564.214285714286,61.116759090762,14,648.25,264.163617227404,28,219.811487822114,0.382308109181816
"923",7447123,755.846153846154,382.591349909588,13,855.379310344828,366.912252432679,29,371.685435546441,0.267788691672417
"924",7451128,486.190476190476,84.6254211496871,21,544.114982578397,174.331222194617,42,150.913916098422,0.383824818051531
"925",7451145,613.421428571429,176.461850389417,21,651.857142857143,246.43132352147,42,225.891312127345,0.170151361394751
"926",7451242,443.333333333333,98.9804694539955,21,522.595238095238,132.8153053779,42,122.753837756059,0.645697977438532
"927",7451250,562.221428571429,201.582947301743,21,557.675958188153,139.569750682286,42,162.530300851281,-0.0279669105358662
"928",7451266,557.904761904762,103.330491512382,21,591.357142857143,165.279633176194,42,147.856568312437,0.22624886627757
"929",7451394,523.952380952381,133.032505873744,21,508.97619047619,69.1281906052305,42,94.944326099815,-0.157736550370014
"930",7451397,507.857142857143,87.4261320854844,21,581.833333333333,517.402608564736,42,427.129005059724,0.173194022414485
"931",7451583,566.642857142857,138.474994767374,14,674.25,225.280339758003,28,201.218939484192,0.5347764138554
"932",7451584,601.714285714286,205.213338469297,21,727.547619047619,388.77883877855,42,339.704758275023,0.370419696127599
"933",7451666,547.571428571429,82.6084568482982,21,661.578397212544,258.165529203859,42,216.874603116398,0.525681509051233
"934",7451668,785.904761904762,129.483552917699,21,954.238095238095,700.298013549695,42,578.897049492401,0.290782849007323
"935",7451743,737.809523809524,149.306938568715,21,879.456445993031,291.204578843098,42,253.585941535198,0.558575610800754
"936",7451820,502.571428571429,106.294014800541,14,496.25,121.662747273247,28,116.889764155317,-0.0540802577292307
"937",7451822,480.923076923077,107.302113631296,13,575.082512315271,329.855427501849,29,282.165457158779,0.333702914383347
"938",7451824,758.571428571429,397.044276048474,21,811.480836236934,400.414998453676,42,399.312978717568,0.132501096847463
"939",7451953,752.571428571429,166.502123538582,21,1177.14642857143,913.545279168248,42,755.00106615462,0.562350199268525
"940",7451954,570.428571428571,85.9346096916553,21,659.188153310105,184.285051018509,42,158.894506917496,0.558606987764657
"941",7451981,514.164835164835,165.258883973108,14,508.25,166.861580470272,28,166.342397896363,-0.0355581934590139
"942",7452008,511.214285714286,161.270522162859,14,488.785714285714,80.9217075408246,28,113.458260103504,-0.197681256597014
"943",7452023,545.933333333333,150.173455266457,15,591.111111111111,178.608151535342,27,169.200443261831,0.267007443401712
"944",7452028,518.952380952381,232.031135020815,21,561.334494773519,194.094424711499,42,207.299080140326,0.204449116669735
"945",7452090,553.78021978022,174.538652841104,14,592.539682539683,206.131881895271,28,196.422259505648,0.197327242121193
"946",7452161,809.428571428571,318.356045063654,14,774,114.652453899536,28,204.479670662601,-0.173262072037615
"947",7452213,468.333333333333,57.2559000910657,15,512.222222222222,121.202733319437,27,103.421226061191,0.424370224183198
"948",7452235,523.721428571429,180.975922826373,21,560.646428571429,222.775784728332,42,209.989724712371,0.175841937268965
"949",7452317,541.076923076923,96.1643225062025,13,661.618226600985,179.744865219666,29,159.342476063065,0.756491969387713
"950",7452323,549.142857142857,61.9106499031352,21,574.02380952381,89.7178471777312,42,81.6509511874813,0.304723362301346
"951",7452365,683.714285714286,128.413651665491,14,894.761904761905,364.372563565597,28,308.183780976778,0.684810921518033
"952",7452371,655.703296703297,206.981122623706,14,653.642857142857,153.507440834425,28,172.712031657094,-0.0119299132820719
"953",7452456,894.714285714286,444.855610603839,21,1081.8007518797,545.525785657102,42,514.69335102903,0.363491126884329
"954",7452487,702.933333333333,440.572268543452,15,765.029914529915,240.106603337912,27,324.668509346901,0.19126148489576
"955",7452505,568.6,91.3203153739627,15,690.568376068376,278.858838791935,27,231.223385024204,0.527491525373217
"956",7452756,888.321428571429,389.643355702182,21,756.5,458.413661844685,42,437.059949987303,-0.301609489900088
"957",7453912,799.857142857143,244.224954849885,21,849.212543554007,211.179691831063,42,222.555497714687,0.221766710792007
"958",7453963,561.714285714286,223.775812557377,21,516.119047619048,116.067726734501,42,159.60261566102,-0.285679767254428
"959",7454047,663.904761904762,79.8021959358919,21,772.095238095238,258.228090660252,42,216.579952623091,0.499540584805454
"960",7454233,723,305.457286451238,14,687.678571428571,73.6840369522959,28,184.360116832713,-0.191589315402089
"961",7454295,537.809523809524,116.603867451993,21,576.190476190476,173.277338404783,42,156.966933673876,0.244516163262098
"962",7454365,583.809523809524,105.390520943593,21,685.1393728223,237.920651528818,42,204.177636075455,0.496282800410759
"963",7454384,720.095238095238,218.658616286188,21,850.407665505227,313.912795163914,42,286.196733069424,0.455324650328479
"964",7454471,615.642857142857,79.97942729983,14,793.5,190.087211953219,28,162.692364163604,1.0932113733272
"965",7454511,903.190476190476,557.241834309631,21,1118.61904761905,545.706655424579,42,549.515362378033,0.392033755883188
"966",7454526,646.071428571429,277.28060330112,14,657.178571428571,95.3403468948574,28,176.417334445505,0.0629594755643123
"967",7454527,543.928571428571,49.7555011039974,14,662.132275132275,357.057754783218,28,294.721029761362,0.401069797426448
"968",7454556,982.5,597.976896226813,20,943.021428571429,484.634138739788,42,523.189436465007,-0.0754575086517671
"969",7454639,841.285714285714,449.687657169939,14,782.464285714286,197.025939661434,28,303.189949595488,-0.194008504074451
"970",7454662,517.095238095238,135.632925487105,21,511.196428571429,180.146259055158,42,166.865287289669,-0.0353507288401422
"971",7454683,566.238095238095,157.855916823509,21,609.748120300752,225.184922479959,42,205.554349692517,0.211671633938869
"972",7454697,631.714285714286,140.751249677274,21,800.334494773519,245.913155098358,42,217.120604076299,0.776620025430557
"973",7454853,468.047619047619,62.3806670295182,21,539.142857142857,172.002917080846,42,145.467707826502,0.48873553558727
"974",7454876,554.285714285714,161.713989146624,21,593.690476190476,206.649283203567,42,193.072196719206,0.204093404303417
"975",7454928,690.761904761905,122.534038031032,21,746.114982578397,230.086536016906,42,201.259321577437,0.275033610282714
"976",7454948,698.671428571429,186.819022433095,21,731.471428571429,272.148537532055,42,247.435529890092,0.132559782398952
"977",7454951,671.214285714286,249.61483516423,14,615.087912087912,191.087341282388,28,211.889499568696,-0.26488511106317
"978",7455127,658.230769230769,81.0155888766208,13,813.796798029557,307.211007375107,29,260.833433112029,0.596419051586731
"979",7455148,799,290.457053624112,21,1001.07142857143,438.533206065743,42,396.130304064956,0.510113532082346
"980",7455165,563.142857142857,109.46336634431,21,599,281.864177635517,42,239.431997650333,0.14975919346214
"981",7455169,490.428571428571,232.30423401836,21,517.383275261324,149.149636859215,42,180.680649532371,0.14918423141889
"982",7455171,585.761904761905,129.537216568021,21,616.785714285714,196.770825682369,42,177.554742468316,0.174728137883142
"983",7455179,1128.22142857143,526.05454531147,21,1071.24642857143,558.537398811467,42,548.099439846628,-0.103950115358525
"984",7455219,758.047619047619,309.844069846508,21,859.047619047619,497.04516909044,42,444.442492124257,0.227250998250101
"985",7455240,716.214285714286,316.757594425727,14,639.613756613757,224.709106708349,28,258.249045901422,-0.296614954890361
"986",7455262,1170.06666666667,655.250057684269,15,1057.06837606838,346.097476891768,27,477.632363450578,-0.236580054546457
"987",7455304,559.733333333333,98.8479833356443,15,709.364444444444,276.842950943634,27,230.731740339295,0.648506836948725
"988",7455310,527.809523809524,97.2170864856683,21,706.700348432056,407.057391610308,42,338.331192883186,0.528744698642956
"989",7455369,525.4,74.7938118143091,15,605.62962962963,180.322605807597,27,151.965448070959,0.527946521055016
"990",7455375,596.921428571429,185.37606275584,21,682.166666666667,280.171978253311,42,253.035198944261,0.336890829619384
"991",7455387,606.846153846154,64.7171360020489,13,695.48275862069,178.474011851597,29,153.471734668554,0.577543512920866
"992",7455434,620.785714285714,336.284993627095,15,524.666666666667,95.5848394802311,27,213.352663279771,-0.450517214744144
"993",7455453,515.809523809524,65.1364867394758,21,571.833333333333,184.889408825749,42,156.100171255646,0.358896528255942
"994",7455455,604.371428571429,176.100304210007,21,878.050193050193,399.599524781114,42,342.773101151981,0.798425441083309
"995",7457027,550.666666666667,94.7912493449736,15,729.564444444444,382.993437715757,27,313.830314023359,0.570046199439045
"996",7457167,597.666666666667,204.061101960499,21,629.261324041812,252.570470583342,42,237.758805105089,0.132885330413653
"997",7457168,653.047619047619,330.217821329815,14,655.964285714286,415.325317128175,28,389.709434646354,0.00748420850861203
